"subj","rt","resp","cond","r1","r2","t1","t2"
15,2362,1,0.5,10,28.7,0,25
15,2018,1,0.5,10,24.212,0,19
15,1966,1,0.9,10,49.8206,0,35
15,2316,1,0.7,10,42.297,0,36
15,2032,1,0.9,10,51.8806,0,37
15,2436,1,0.5,10,31.692,0,29
15,3914,0,0.3,10,29.002,0,32
16,2470,1,0.7,10,21.8917,0,33
16,2682,0,0.3,10,16.4827,0,22
16,3440,0,0.5,10,18.275,0,25
16,3064,1,0.3,10,17.1141,0,24
16,3152,0,0.7,10,15.6579,0,15
16,2058,0,0.7,10,15.6579,0,15
16,4990,0,0.1,10,18.705,0,34
16,3644,0,0.5,10,14.965,0,15
16,3724,0,0.5,10,15.958,0,18
16,2320,1,0.5,10,20.592,0,32
16,1890,1,0.9,10,24.5444,0,36
16,3282,0,0.1,10,13.1702,0,15
16,2142,1,0.7,10,21.1991,0,31
16,1966,0,0.3,10,17.7455,0,26
16,2968,0,0.5,10,16.951,0,21
16,2688,0,0.1,10,18.4137,0,33
16,1936,1,0.3,10,21.5338,0,38
16,2102,1,0.5,10,21.254,0,34
16,1788,0,0.1,10,13.7529,0,17
16,1708,1,0.5,10,21.254,0,34
16,1640,1,0.9,10,22.6909,0,31
16,2606,0,0.1,10,18.4137,0,33
16,2184,1,0.7,10,20.8528,0,30
16,3168,1,0.5,10,23.902,0,42
16,2662,1,0.5,10,23.24,0,40
16,3346,0,0.5,10,19.268,0,28
16,2476,0,0.9,10,17.1304,0,16
16,2608,0,0.9,10,17.8718,0,18
16,2284,0,0.5,10,16.951,0,21
16,1934,1,0.5,10,23.24,0,40
16,1966,0,0.3,10,17.7455,0,26
16,1746,1,0.7,10,24.6623,0,41
16,2282,1,0.5,10,20.923,0,33
16,1954,1,0.1,10,21.3267,0,43
16,1624,1,0.3,10,23.1122,0,43
16,2450,0,0.5,10,19.93,0,30
16,2850,0,0.3,10,18.3769,0,28
16,2140,1,0.9,10,25.6565,0,39
16,1824,1,0.3,10,20.9024,0,36
16,2854,0,0.9,10,18.6132,0,20
16,2526,0,0.3,10,16.4827,0,22
16,1736,1,0.9,10,23.4323,0,33
16,2022,0,0.5,10,14.965,0,15
16,3562,0,0.5,10,18.937,0,27
16,1534,1,0.7,10,20.8528,0,30
16,2114,0,0.7,10,16.0042,0,16
16,1814,1,0.9,10,22.6909,0,31
16,1582,1,0.9,10,22.3202,0,30
16,1554,1,0.1,10,20.4528,0,40
16,1992,1,0.7,10,22.2381,0,34
16,1818,0,0.5,10,15.296,0,16
16,1742,0,0.9,10,16.7598,0,15
16,3418,0,0.5,10,18.937,0,27
16,2088,1,0.5,10,23.902,0,42
16,1526,1,0.5,10,24.895,0,45
16,1628,1,0.3,10,23.7436,0,45
16,1770,0,0.5,10,15.296,0,16
16,1628,1,0.9,10,25.6565,0,39
16,2422,0,0.1,10,16.0833,0,25
16,1584,1,0.5,10,23.902,0,42
16,3046,1,0.7,10,23.6234,0,38
16,1486,1,0.5,10,20.261,0,31
16,3416,1,0.7,10,19.4675,0,26
16,2054,1,0.9,10,27.8807,0,45
16,1798,1,0.5,10,23.24,0,40
16,1748,0,0.1,10,18.1224,0,32
16,1832,1,0.5,10,21.585,0,35
16,1524,0,0.3,10,18.3769,0,28
16,1674,0,0.1,10,16.9572,0,28
16,1576,0,0.7,10,16.6969,0,18
16,1800,0,0.7,10,17.3895,0,20
16,1770,1,0.3,10,22.7965,0,42
16,1466,1,0.5,10,23.571,0,41
16,1700,1,0.7,10,22.2381,0,34
16,3212,1,0.7,10,19.1211,0,25
16,1970,0,0.5,10,17.282,0,22
16,2164,0,0.1,10,14.0442,0,18
16,2032,0,0.1,10,15.792,0,24
16,1830,1,0.9,10,21.9495,0,29
16,2176,0,0.9,10,18.9839,0,21
16,1768,0,0.5,10,17.944,0,24
16,1582,0,0.1,10,15.5007,0,23
16,1778,1,0.9,10,23.803,0,34
16,1624,1,0.3,10,21.5338,0,38
16,1422,1,0.1,10,21.618,0,44
16,1674,0,0.5,10,18.275,0,25
16,2388,0,0.3,10,19.3239,0,31
16,1730,1,0.3,10,21.2181,0,37
16,1748,1,0.5,10,23.902,0,42
16,3120,1,0.9,10,24.5444,0,36
16,1388,1,0.7,10,24.316,0,40
16,1488,0,0.5,10,15.958,0,18
16,2780,0,0.5,10,17.613,0,23
16,3446,0,0.5,10,14.965,0,15
16,2364,0,0.5,10,17.282,0,22
16,1774,0,0.5,10,16.62,0,20
16,1778,0,0.5,10,18.275,0,25
16,1494,1,0.9,10,25.6565,0,39
16,2260,1,0.9,10,19.3546,0,22
16,2130,0,0.1,10,17.2485,0,29
16,3204,1,0.3,10,23.1122,0,43
16,2374,1,0.1,10,19.8702,0,38
16,1690,1,0.5,10,21.585,0,35
16,1578,1,0.3,10,21.5338,0,38
16,1850,0,0.1,10,16.9572,0,28
16,2362,0,0.1,10,18.4137,0,33
16,1666,1,0.5,10,23.571,0,41
16,1872,1,0.9,10,20.8374,0,26
16,1690,1,0.5,10,21.585,0,35
16,1734,0,0.7,10,17.3895,0,20
16,1696,0,0.1,10,18.705,0,34
16,1646,1,0.5,10,22.578,0,38
16,1762,1,0.1,10,21.9093,0,45
16,1428,1,0.3,10,22.4808,0,41
16,1718,0,0.5,10,15.627,0,17
16,1534,1,0.5,10,23.571,0,41
16,1328,1,0.5,10,20.592,0,32
16,1656,0,0.7,10,17.0432,0,19
16,1752,0,0.1,10,15.5007,0,23
16,1528,1,0.7,10,21.5454,0,32
16,1582,1,0.9,10,20.8374,0,26
16,1642,1,0.7,10,25.0087,0,42
16,1314,1,0.5,10,22.247,0,37
16,2224,1,0.9,10,19.3546,0,22
16,1866,1,0.5,10,19.93,0,30
16,1826,1,0.9,10,27.51,0,44
16,1530,1,0.9,10,19.7253,0,23
16,1406,1,0.5,10,22.578,0,38
16,2180,0,0.7,10,17.7358,0,21
16,1732,0,0.7,10,16.0042,0,16
16,2148,0,0.9,10,17.1304,0,16
16,1542,1,0.7,10,21.1991,0,31
16,1618,1,0.5,10,19.93,0,30
16,1508,1,0.5,10,22.247,0,37
16,1558,0,0.3,10,15.5356,0,19
16,1606,1,0.9,10,26.0272,0,40
16,1478,0,0.1,10,14.6268,0,20
16,1568,1,0.5,10,20.261,0,31
16,1520,0,0.1,10,14.0442,0,18
16,1780,1,0.7,10,19.8138,0,27
16,1442,1,0.9,10,22.3202,0,30
16,1356,0,0.3,10,14.2729,0,15
16,1328,1,0.7,10,25.355,0,43
16,1836,0,0.5,10,17.944,0,24
16,1264,1,0.3,10,22.7965,0,42
16,1616,0,0.3,10,14.2729,0,15
16,1478,1,0.7,10,20.1601,0,28
16,2262,1,0.3,10,19.0082,0,30
16,1530,1,0.5,10,19.599,0,29
16,1556,1,0.9,10,27.51,0,44
16,1516,1,0.1,10,20.7441,0,41
16,1602,0,0.1,10,16.0833,0,25
16,1334,1,0.5,10,23.902,0,42
16,1582,0,0.5,10,15.296,0,16
16,1346,1,0.3,10,20.5867,0,35
16,1546,1,0.5,10,19.93,0,30
16,1502,0,0.3,10,15.8513,0,20
16,1546,1,0.3,10,19.3239,0,31
16,2414,0,0.1,10,17.8311,0,31
16,2132,0,0.3,10,18.3769,0,28
16,2382,0,0.1,10,17.2485,0,29
16,1642,1,0.9,10,27.1393,0,43
16,1610,0,0.1,10,13.1702,0,15
16,1604,1,0.5,10,24.564,0,44
16,1568,1,0.3,10,22.1651,0,40
16,1542,1,0.5,10,24.233,0,43
16,1572,1,0.5,10,20.592,0,32
16,1488,0,0.1,10,13.1702,0,15
16,1494,1,0.5,10,20.592,0,32
16,1492,1,0.9,10,24.5444,0,36
16,1580,0,0.3,10,14.9043,0,17
16,1576,0,0.7,10,16.6969,0,18
16,1568,1,0.7,10,25.0087,0,42
16,1474,1,0.5,10,20.923,0,33
16,1546,1,0.7,10,25.7013,0,44
16,1670,0,0.3,10,19.0082,0,30
16,1810,1,0.7,10,25.355,0,43
16,1582,1,0.5,10,21.254,0,34
16,1424,1,0.9,10,20.8374,0,26
17,2590,1,0.9,10,29.3887,0,44
17,2448,1,0.7,10,18.9478,0,22
17,2952,1,0.7,10,23.1863,0,33
17,2512,1,0.7,10,22.0304,0,30
17,2884,0,0.5,10,25.456,0,42
17,3964,0,0.7,10,25.1129,0,38
17,3164,1,0.1,10,18.149,0,29
17,2738,1,0.5,10,15.52,0,15
17,3468,0,0.3,10,23.5564,0,40
17,2978,1,0.1,10,17.8259,0,28
17,2764,1,0.5,10,22.512,0,34
17,3764,1,0.9,10,27.3242,0,39
17,3758,1,0.5,10,25.824,0,43
17,3600,1,0.5,10,23.616,0,37
17,3160,0,0.1,10,15.2412,0,20
17,3854,1,0.9,10,22.3692,0,27
17,4240,1,0.3,10,24.6085,0,43
17,3146,1,0.5,10,25.824,0,43
17,4974,1,0.7,10,20.8744,0,27
17,3386,0,0.3,10,24.2578,0,42
17,2874,1,0.5,10,15.888,0,16
17,2780,1,0.5,10,19.2,0,25
17,4308,0,0.5,10,24.72,0,40
17,2636,1,0.5,10,15.52,0,15
17,4010,0,0.3,10,16.1922,0,19
17,3648,0,0.5,10,17.728,0,21
17,3512,1,0.9,10,19.8917,0,21
17,4310,1,0.5,10,22.144,0,33
17,4198,1,0.9,10,20.7175,0,23
17,3220,1,0.5,10,17.728,0,21
17,3054,1,0.7,10,16.2505,0,15
17,4056,1,0.7,10,25.1129,0,38
17,3404,0,0.3,10,19.3483,0,28
17,3090,1,0.7,10,27.0395,0,43
17,3642,1,0.3,10,18.9976,0,27
17,2842,1,0.9,10,28.15,0,41
17,4454,0,0.7,10,22.4157,0,31
17,3292,0,0.9,10,19.8917,0,21
17,3070,1,0.9,10,25.6725,0,35
17,3118,1,0.5,10,24.72,0,40
17,2952,1,0.5,10,15.52,0,15
17,3818,1,0.5,10,23.248,0,36
17,3190,0,0.1,10,17.1797,0,26
17,2926,1,0.7,10,25.8836,0,40
17,3458,0,0.7,10,22.0304,0,30
17,2630,0,0.3,10,22.1537,0,36
17,2872,1,0.5,10,20.304,0,28
17,3004,1,0.9,10,21.1304,0,24
17,2998,0,0.3,10,16.5429,0,20
17,3182,0,0.5,10,17.36,0,20
17,3554,1,0.1,10,20.4106,0,36
17,3476,0,0.1,10,16.5336,0,24
17,2636,0,0.1,10,18.7952,0,31
17,2476,1,0.9,10,19.0659,0,19
17,2632,1,0.5,10,23.248,0,36
17,4070,0,0.5,10,19.568,0,26
17,3742,0,0.1,10,22.026,0,41
17,3830,1,0.3,10,23.9071,0,41
17,3544,0,0.1,10,19.4413,0,33
17,3230,0,0.1,10,18.4721,0,30
17,2974,1,0.5,10,25.456,0,42
17,3448,0,0.1,10,21.7029,0,40
17,3984,0,0.1,10,19.7644,0,34
17,2160,1,0.9,10,27.7371,0,40
17,3088,1,0.9,10,25.6725,0,35
17,4078,0,0.3,10,18.2963,0,25
17,3222,0,0.5,10,18.464,0,23
17,2360,1,0.5,10,19.2,0,25
17,2984,1,0.3,10,20.4003,0,31
17,2490,1,0.5,10,23.616,0,37
17,2014,0,0.1,10,16.5336,0,24
17,3612,1,0.7,10,25.8836,0,40
17,3360,0,0.5,10,21.776,0,32
17,3048,0,0.5,10,19.568,0,26
17,2852,1,0.9,10,26.0854,0,36
17,3316,1,0.1,10,18.7952,0,31
17,3372,1,0.7,10,21.2597,0,28
17,2214,1,0.7,10,24.3423,0,36
17,4306,0,0.5,10,22.512,0,34
17,2162,1,0.3,10,23.2058,0,39
17,3610,1,0.3,10,24.9591,0,44
17,3440,1,0.3,10,20.4003,0,31
17,2084,1,0.9,10,28.5629,0,42
17,3060,1,0.5,10,17.36,0,20
17,2388,1,0.9,10,29.8016,0,45
17,2990,1,0.7,10,19.3331,0,23
17,2046,0,0.1,10,15.8874,0,22
17,2122,1,0.3,10,24.2578,0,42
17,2374,1,0.5,10,23.616,0,37
17,2926,1,0.5,10,16.992,0,19
17,3148,1,0.9,10,17.4142,0,15
17,2860,1,0.9,10,28.5629,0,42
17,2980,0,0.1,10,15.5643,0,21
17,2490,1,0.9,10,21.1304,0,24
17,2764,1,0.9,10,25.6725,0,35
17,3756,0,0.3,10,17.5949,0,23
17,2628,1,0.5,10,20.672,0,29
17,3194,1,0.7,10,17.0212,0,17
17,3004,1,0.3,10,25.3098,0,45
17,3608,0,0.1,10,19.4413,0,33
17,2358,1,0.9,10,22.7821,0,28
17,2296,1,0.5,10,21.04,0,30
17,4086,1,0.1,10,16.8566,0,25
17,3370,1,0.7,10,21.2597,0,28
17,3308,0,0.1,10,15.8874,0,22
17,3252,1,0.1,10,19.1182,0,32
17,4288,1,0.5,10,23.984,0,38
17,4158,1,0.7,10,22.4157,0,31
17,4440,0,0.1,10,19.7644,0,34
17,2780,1,0.9,10,19.8917,0,21
17,3022,1,0.7,10,20.4891,0,26
17,2852,1,0.7,10,25.4982,0,39
17,3350,1,0.5,10,23.248,0,36
17,3590,0,0.1,10,18.149,0,29
17,3474,1,0.3,10,20.751,0,32
17,3056,1,0.7,10,25.4982,0,39
17,4082,1,0.5,10,15.888,0,16
17,3650,1,0.5,10,22.144,0,33
17,3232,1,0.5,10,15.888,0,16
17,4246,0,0.1,10,17.5028,0,27
17,3000,1,0.9,10,21.1304,0,24
17,3384,1,0.3,10,24.2578,0,42
17,3754,0,0.9,10,17.4142,0,15
17,3172,1,0.3,10,22.8551,0,38
17,2690,1,0.7,10,27.8102,0,45
17,2030,1,0.3,10,25.3098,0,45
17,2674,1,0.9,10,27.3242,0,39
17,3714,1,0.7,10,21.2597,0,28
17,3462,0,0.1,10,18.4721,0,30
17,2924,0,0.1,10,15.5643,0,21
17,2254,1,0.9,10,25.2596,0,34
17,3546,0,0.3,10,17.9456,0,24
17,2480,1,0.9,10,29.3887,0,44
17,3728,1,0.3,10,22.5044,0,37
17,3804,1,0.7,10,20.8744,0,27
17,4148,0,0.3,10,22.8551,0,38
17,3100,1,0.7,10,19.3331,0,23
17,2930,1,0.9,10,22.7821,0,28
17,3432,1,0.3,10,24.6085,0,43
17,3770,1,0.3,10,22.1537,0,36
17,2880,0,0.7,10,18.5625,0,21
17,3198,1,0.5,10,25.088,0,41
17,2672,1,0.5,10,22.512,0,34
17,2338,0,0.5,10,16.992,0,19
17,3402,1,0.5,10,17.728,0,21
17,2888,1,0.3,10,21.1017,0,33
17,2992,1,0.5,10,22.512,0,34
17,3870,1,0.3,10,18.6469,0,26
17,2548,1,0.1,10,19.1182,0,32
17,3848,1,0.9,10,22.7821,0,28
17,2764,1,0.5,10,15.888,0,16
17,3020,1,0.7,10,16.2505,0,15
17,2498,1,0.9,10,21.1304,0,24
17,2366,0,0.1,10,13.6258,0,15
17,2776,0,0.3,10,18.6469,0,26
17,1950,1,0.5,10,23.248,0,36
17,4328,0,0.5,10,16.256,0,17
17,2724,0,0.5,10,15.888,0,16
17,2228,1,0.5,10,22.144,0,33
17,2678,1,0.5,10,22.144,0,33
17,2348,0,0.9,10,17.4142,0,15
17,2364,0,0.5,10,15.52,0,15
17,3126,0,0.7,10,18.1771,0,20
17,1686,1,0.5,10,22.144,0,33
17,3560,0,0.3,10,15.1402,0,16
17,4086,1,0.1,10,17.1797,0,26
17,1810,1,0.5,10,22.512,0,34
17,2902,1,0.1,10,20.7337,0,37
17,2050,1,0.5,10,23.248,0,36
17,3242,0,0.5,10,16.256,0,17
17,4116,1,0.1,10,18.149,0,29
17,2566,1,0.5,10,20.304,0,28
17,3462,1,0.7,10,20.1037,0,25
17,2496,0,0.5,10,16.992,0,19
17,2148,1,0.5,10,22.88,0,35
17,2716,1,0.5,10,23.248,0,36
17,2714,1,0.5,10,23.616,0,37
17,2396,1,0.5,10,20.672,0,29
17,2522,1,0.7,10,22.801,0,32
18,1904,1,0.5,10,19.408,0,42
18,2750,0,0.5,10,13.584,0,16
18,2046,0,0.1,10,12.9859,0,25
18,2170,0,0.1,10,15.7829,0,40
18,1986,0,0.5,10,13.36,0,15
18,1950,0,0.5,10,14.256,0,19
18,1792,0,0.1,10,12.2401,0,21
18,2174,0,0.5,10,14.704,0,21
18,2030,1,0.7,10,18.5159,0,33
18,1756,0,0.1,10,12.613,0,23
18,2118,0,0.5,10,14.704,0,21
18,1966,0,0.9,10,15.5987,0,15
18,2114,0,0.1,10,15.4099,0,38
18,2190,1,0.9,10,18.9987,0,28
18,2208,0,0.1,10,16.3423,0,43
18,1738,1,0.9,10,19.2602,0,29
18,2460,1,0.7,10,17.085,0,27
18,2014,1,0.7,10,20.4237,0,41
18,1770,1,0.9,10,19.7833,0,31
18,2776,0,0.5,10,14.704,0,21
18,2636,0,0.1,10,14.8506,0,35
18,2700,1,0.3,10,17.7348,0,40
18,2732,0,0.9,10,15.5987,0,15
18,1586,1,0.9,10,21.091,0,36
18,1962,0,0.5,10,15.824,0,26
18,2076,1,0.3,10,17.7348,0,40
18,2202,1,0.7,10,17.8004,0,30
18,1996,1,0.5,10,18.064,0,36
18,1818,1,0.5,10,16.272,0,28
18,1774,0,0.5,10,15.376,0,24
18,2062,0,0.7,10,15.4157,0,20
18,1924,0,0.7,10,15.4157,0,20
18,1876,1,0.5,10,18.064,0,36
18,2336,0,0.5,10,15.376,0,24
18,1688,1,0.7,10,18.0389,0,31
18,2154,0,0.3,10,13.3348,0,19
18,2684,1,0.3,10,16.8967,0,36
18,2030,1,0.7,10,16.8465,0,26
18,1680,1,0.7,10,20.4237,0,41
18,1902,1,0.3,10,17.9443,0,41
18,1760,1,0.7,10,18.5159,0,33
18,1724,1,0.9,10,19.5218,0,30
18,1762,1,0.3,10,18.1539,0,42
18,2146,1,0.5,10,18.96,0,40
18,2046,1,0.5,10,17.616,0,34
18,1714,1,0.5,10,18.96,0,40
18,2460,1,0.5,10,17.84,0,35
18,2110,0,0.1,10,12.9859,0,25
18,2318,1,0.7,10,16.1311,0,23
18,2170,0,0.5,10,15.6,0,25
18,1830,1,0.9,10,19.7833,0,31
18,2644,0,0.1,10,15.2235,0,37
18,2200,0,0.1,10,12.7994,0,24
18,1768,1,0.3,10,17.7348,0,40
18,1670,1,0.9,10,20.0448,0,32
18,2370,1,0.7,10,16.8465,0,26
18,1814,1,0.9,10,21.091,0,36
18,1782,1,0.7,10,18.0389,0,31
18,2130,0,0.1,10,13.5453,0,28
18,3110,1,0.5,10,18.064,0,36
18,1634,1,0.9,10,20.5679,0,34
18,1550,1,0.5,10,18.736,0,39
18,1662,1,0.7,10,21.1391,0,44
18,2164,1,0.5,10,16.944,0,31
18,1696,1,0.5,10,19.408,0,42
18,2838,0,0.5,10,14.48,0,20
18,2288,1,0.1,10,16.7152,0,45
18,2008,0,0.1,10,12.613,0,23
18,2094,0,0.5,10,14.928,0,22
18,1754,1,0.3,10,18.1539,0,42
18,1866,1,0.7,10,19.4698,0,37
18,2026,0,0.3,10,13.3348,0,19
18,1818,0,0.3,10,12.4967,0,15
18,1716,1,0.5,10,19.408,0,42
18,1722,0,0.3,10,13.7538,0,21
18,2102,0,0.5,10,15.376,0,24
18,2654,1,0.3,10,16.6872,0,35
18,1812,1,0.9,10,17.691,0,23
18,2044,0,0.3,10,15.43,0,29
18,2582,0,0.9,10,16.1218,0,17
18,1702,1,0.5,10,20.08,0,45
18,1674,1,0.5,10,17.392,0,33
18,2692,0,0.3,10,15.2205,0,28
18,2256,1,0.5,10,16.72,0,30
18,1940,1,0.9,10,18.2141,0,25
18,2750,0,0.5,10,16.272,0,28
18,1882,0,0.3,10,13.9634,0,22
18,2048,0,0.1,10,14.2912,0,32
18,1920,1,0.9,10,21.6141,0,38
18,1910,0,0.1,10,14.1047,0,31
18,1740,0,0.5,10,17.616,0,34
18,2414,0,0.7,10,15.6542,0,21
18,2632,0,0.5,10,15.824,0,26
18,1752,1,0.5,10,18.736,0,39
18,1572,1,0.9,10,21.091,0,36
18,1918,0,0.5,10,16.496,0,29
18,2094,0,0.3,10,16.0586,0,32
18,1834,1,0.5,10,18.736,0,39
18,1788,0,0.7,10,14.4618,0,16
18,2288,0,0.3,10,16.2681,0,33
18,1728,0,0.7,10,14.4618,0,16
18,1756,0,0.5,10,16.048,0,27
18,1818,0,0.1,10,12.7994,0,24
18,1736,1,0.5,10,19.408,0,42
18,1956,0,0.7,10,14.2233,0,15
18,1532,1,0.5,10,18.512,0,38
18,1742,1,0.7,10,21.3776,0,45
18,1750,1,0.3,10,18.7824,0,45
18,1700,1,0.5,10,18.736,0,39
18,2032,0,0.3,10,15.2205,0,28
18,1882,0,0.1,10,13.9182,0,30
18,1780,0,0.3,10,13.7538,0,21
18,1584,0,0.1,10,14.6641,0,34
18,2268,0,0.5,10,15.376,0,24
18,1582,1,0.3,10,18.5729,0,44
18,1928,1,0.7,10,19.4698,0,37
18,2354,0,0.5,10,16.048,0,27
18,1564,1,0.3,10,17.3158,0,38
18,1816,1,0.9,10,17.691,0,23
18,1720,1,0.9,10,18.9987,0,28
18,1640,1,0.5,10,19.632,0,43
18,1990,0,0.3,10,16.8967,0,36
18,1854,0,0.5,10,14.704,0,21
18,1480,1,0.5,10,19.184,0,41
18,1624,1,0.5,10,17.616,0,34
18,1962,1,0.9,10,16.6449,0,19
18,1906,0,0.5,10,14.704,0,21
18,1766,0,0.1,10,14.4776,0,33
18,1788,0,0.1,10,14.6641,0,34
18,1874,0,0.1,10,13.1724,0,26
18,1876,0,0.1,10,14.2912,0,32
18,2320,0,0.5,10,16.272,0,28
18,1864,0,0.5,10,13.584,0,16
18,2346,0,0.9,10,15.5987,0,15
18,2370,0,0.7,10,16.3696,0,24
18,2344,0,0.9,10,15.5987,0,15
18,1890,0,0.1,10,13.1724,0,26
18,1640,1,0.7,10,19.2313,0,36
18,1856,0,0.5,10,13.808,0,17
18,1972,0,0.7,10,14.4618,0,16
18,1720,1,0.5,10,17.392,0,33
18,1756,1,0.9,10,20.3064,0,33
18,1784,0,0.5,10,13.36,0,15
18,1980,0,0.5,10,13.36,0,15
18,1864,0,0.5,10,14.48,0,20
18,1652,0,0.1,10,14.4776,0,33
18,2704,0,0.9,10,15.8603,0,16
18,1764,0,0.1,10,13.1724,0,26
18,1868,1,0.9,10,20.5679,0,34
18,2006,1,0.3,10,17.1062,0,37
18,2288,0,0.1,10,15.037,0,36
18,2006,0,0.1,10,11.4942,0,17
18,1818,0,0.5,10,16.496,0,29
18,1786,0,0.1,10,13.5453,0,28
18,1906,0,0.3,10,14.5919,0,25
18,1760,0,0.3,10,13.3348,0,19
18,2374,0,0.1,10,14.8506,0,35
18,1872,1,0.9,10,21.091,0,36
18,1780,1,0.7,10,19.4698,0,37
18,2224,0,0.3,10,15.43,0,29
18,1758,1,0.5,10,17.168,0,32
18,1984,0,0.7,10,14.9387,0,18
18,1740,1,0.9,10,18.9987,0,28
18,1712,1,0.3,10,17.1062,0,37
18,2544,0,0.1,10,16.1558,0,42
18,2094,0,0.5,10,15.152,0,23
18,1914,0,0.7,10,15.8926,0,22
18,1648,1,0.7,10,20.4237,0,41
18,2426,1,0.9,10,17.4295,0,22
18,1740,1,0.5,10,18.736,0,39
18,1720,1,0.7,10,20.9006,0,43
18,1884,0,0.5,10,14.928,0,22
18,1692,0,0.3,10,13.9634,0,22
18,1778,0,0.5,10,13.584,0,16
18,1738,0,0.7,10,14.7003,0,17
18,1720,1,0.9,10,20.5679,0,34
18,2078,1,0.9,10,16.9064,0,20
18,2112,1,0.3,10,17.9443,0,41
18,2190,1,0.9,10,16.9064,0,20
18,1646,0,0.5,10,14.48,0,20
19,2014,0,0.5,10,15.92,0,16
19,1970,0,0.3,10,16.3824,0,22
19,1872,1,0.5,10,16.66,0,18
19,2026,1,0.9,10,25.0125,0,27
19,2080,0,0.3,10,14.0434,0,15
19,2160,0,0.7,10,17.4625,0,16
19,1664,0,0.5,10,23.69,0,37
19,2376,1,0.3,10,18.3873,0,28
19,2200,1,0.5,10,17.77,0,21
19,1682,0,0.1,10,15.7986,0,30
19,2032,1,0.3,10,16.7166,0,23
19,2242,1,0.3,10,15.38,0,19
19,1874,1,0.9,10,23.1606,0,23
19,1808,0,0.3,10,14.7117,0,17
19,1926,1,0.7,10,19.0859,0,20
19,1970,1,0.7,10,17.0566,0,15
19,2206,0,0.1,10,18.0149,0,38
19,2198,0,0.5,10,22.95,0,35
19,2300,1,0.9,10,31.9569,0,42
19,2182,1,0.9,10,20.3829,0,17
19,1926,1,0.7,10,19.4917,0,21
19,2152,1,0.5,10,19.99,0,27
19,1774,0,0.9,10,28.7162,0,35
19,2258,0,0.3,10,21.7288,0,38
19,2058,1,0.5,10,23.32,0,36
19,2098,0,0.5,10,17.4,0,20
19,1652,0,0.5,10,24.8,0,40
19,2150,0,0.5,10,24.8,0,40
19,2254,1,0.9,10,33.3458,0,45
19,2098,0,0.7,10,28.0146,0,42
19,1848,0,0.1,10,16.6297,0,33
19,1838,0,0.5,10,19.62,0,26
19,2254,0,0.5,10,19.25,0,25
19,1770,0,0.1,10,15.7986,0,30
19,1732,0,0.5,10,17.77,0,21
19,2144,0,0.3,10,14.0434,0,15
19,1982,1,0.5,10,24.43,0,39
19,1904,0,0.1,10,19.9542,0,45
19,1674,1,0.9,10,20.8458,0,18
19,2534,1,0.5,10,15.92,0,16
19,1996,1,0.7,10,17.0566,0,15
19,2160,0,0.5,10,22.58,0,34
19,2240,0,0.1,10,13.5823,0,22
19,2330,0,0.7,10,17.8683,0,17
19,1814,1,0.9,10,19.4569,0,15
19,1810,0,0.5,10,24.8,0,40
19,1940,0,0.5,10,24.06,0,38
19,2070,1,0.7,10,28.8263,0,44
19,2064,1,0.9,10,33.3458,0,45
19,1894,0,0.7,10,17.8683,0,17
19,2148,0,0.9,10,27.7903,0,33
19,1950,0,0.1,10,17.1838,0,35
19,2258,1,0.9,10,30.568,0,39
19,1752,0,0.5,10,21.1,0,30
19,2072,0,0.5,10,16.29,0,17
19,1726,0,0.1,10,18.0149,0,38
19,2512,1,0.5,10,26.28,0,44
19,2438,0,0.7,10,25.1736,0,35
19,1854,0,0.3,10,15.38,0,19
19,2218,1,0.3,10,17.3849,0,25
19,1774,0,0.5,10,25.54,0,42
19,2326,1,0.3,10,23.0654,0,42
19,1896,1,0.7,10,19.8976,0,22
19,4876,1,0.5,10,19.62,0,26
19,2174,1,0.3,10,21.7288,0,38
19,1850,0,0.5,10,23.32,0,36
19,1836,0,0.3,10,16.3824,0,22
19,1894,0,0.1,10,17.4608,0,36
19,1680,1,0.9,10,26.4014,0,30
19,2040,0,0.1,10,13.3053,0,21
19,1828,0,0.3,10,20.0581,0,33
19,2240,1,0.1,10,19.6772,0,44
19,1820,0,0.7,10,21.9268,0,27
19,1714,0,0.1,10,16.6297,0,33
19,2082,0,0.5,10,21.84,0,32
19,1862,0,0.3,10,16.3824,0,22
19,1818,1,0.9,10,26.4014,0,30
19,1876,1,0.9,10,31.9569,0,42
19,1832,0,0.1,10,17.1838,0,35
19,1924,0,0.1,10,12.1971,0,17
19,2042,1,0.5,10,20.73,0,29
19,1698,0,0.1,10,18.0149,0,38
19,1726,1,0.7,10,21.521,0,26
19,2022,1,0.7,10,25.1736,0,35
19,1560,1,0.9,10,22.2347,0,21
19,1946,0,0.5,10,21.47,0,31
19,1804,0,0.5,10,15.92,0,16
19,2324,1,0.5,10,21.1,0,30
19,2054,0,0.7,10,21.521,0,26
19,1958,1,0.1,10,18.846,0,41
19,2594,0,0.5,10,21.1,0,30
19,1530,1,0.7,10,20.7093,0,24
19,2444,0,0.1,10,15.7986,0,30
19,2330,1,0.5,10,25.54,0,42
19,2476,0,0.3,10,16.0483,0,21
19,1992,1,0.5,10,23.69,0,37
19,2146,1,0.5,10,23.69,0,37
19,2304,1,0.5,10,19.25,0,25
19,2558,0,0.3,10,17.719,0,26
19,1962,1,0.3,10,16.3824,0,22
19,1662,1,0.9,10,26.8643,0,31
